"COLUMN1"	"COLUMN2"	"COLUMN3"
"2105761"	"1.5.1.1"	"6359;164305;22158;312542;3052;1927;11855;164305;22158;312542;3052;1927;11855"
"713272"	"1.1.2.2"	"6359;995;1550;1982;469673;995;1550;1982;995;1550;1982;469673;995;1550;1982"
"713273"	"1.1.2.2"	"6359;995;1550;449;7492;84451;995;1550;1982;20224;38924;16189;995;1550;449;7492;84451;995;1550;1982;20224;38924;16189"
"835878"	"8.1.2.3"	"6359;52620;11384;11855;339954;1205;52620;11384;11855;87118;26133;2083;3572;11855;52620;11384;11855;339954;1205;52620;11384;11855;87118;26133;2083;3572;11855"
"2414288"	"1.1.1.2"	"6359;2175;1107;11855;467484;2175;2083;2175;1107;11855;68801;160212;119700;750;2175;1107;11855;467484;2175;2083;2175;1107;11855;68801;160212;119700;750"
"760760"	"1.9.2.5"	"6359;57791;86184;726;66457;290442;726;66457;46411;325281;33899;606;66457;415535;47589;303452;44968;422908;406368;47589;303452;61069;29628;2038;57791;86184;726;66457;290442;726;66457;46411;325281;33899;606;66457;415535;47589;303452;44968;422908;406368;47589;303452;61069;29628;2038"
"860910"	"4.2.2.5"	"6359;31581;415;11595;3824;19084;5300;5273;31581;415;11595;3824;19084;5300;5273"
"852249"	"4.1.1.1"	"6359;405;293848;575;45324;126335;293848;575;5300;5273;405;293848;575;45324;126335;293848;575;5300;5273"
"810519"	"1.6.2.2"	"6359;766;5273;12178;43099;9176;681;43945;14583;9207;41128;246968;41865;64460;87084;117631;584;82767;37686;155460;52076;117631;23869;584;681;451;442526;136385;9207;477269;48094;3824;81503;32169;636390;10638;681;13;766;766;5273;12178;43099;9176;681;43945;14583;9207;41128;246968;41865;64460;87084;117631;584;82767;37686;155460;52076;117631;23869;584;681;451;442526;136385;9207;477269;48094;3824;81503;32169;636390;10638;681;13;766"
"1282791"	"1.6.2.1"	"711597;2661;8466;8013;42699;8466;8013;2661;36;928;19;451;34818;455144;319523;8013;19;9881;485;860;415874;445091;30095;8466;8013;42699;8466;8013;2661;36;928;19;451;34818;455144;319523;8013;19;9881;485;860;415874;445091;30095"
"1475414"	"1.6.2.1"	"547675;712576;33824;8013;409702;33824;8013;15881;451;681;429;564;436494;491715;144440;3180;29620;69007;32425;3509;33824;8013;409702;33824;8013;15881;451;681;429;564;436494;491715;144440;3180;29620;69007;32425;3509"
"2105723"	"1.9.1.2"	"681864;277085;186;75818;15298;475756;186;75818;1753;15298;186;75818;15298;475756;186;75818;1753;15298"
"2121562"	"1.5.2.2"	"535138"
"647215"	"4.2.8.1"	"1612;1711;3824;47635;1612;6355;144442;47635;5300;5273;3824;47635;1612;6355;144442;47635;5300;5273"
"1960427"	"4.2.10.1"	"553319;460993;7931;1470;32246;422661;3572;5300;5273;7931;1470;32246;422661;3572;5300;5273"
"113311"	"4.2.10.2"	"24219;135485;3572;36169;2758;24219;12124;5300;5273;135485;3572;36169;2758;24219;12124;5300;5273"
"716572"	"1.5.2.3"	"661248;82871;3572;5741;93236;13928;82871;3572;5741;82871;3572;5741;93236;13928;82871;3572;5741"
"428008"	"1.5.2.3"	"661249;82871;5614;35742;13928;82871;3572;5614;82871;5614;35742;13928;82871;3572;5614"
"1539748"	"4.2.6.2"	"185;45142;21213;3091;12681;45142;21213;4993;5300;5273;3091;12681;45142;21213;4993;5300;5273"
"613634"	"4.1.4.3"	"589910;148322;134530;238;12178;9089;44927;5300;5273;148322;134530;238;12178;9089;44927;5300;5273"
"2270598"	"1.4.1.1"	"30342;228377;279076;12203;561;30342;12203;561;335;4161;12203;561;30342;12203;561;335;4161"
"1774989"	"1.4.6.1"	"12152;518307;12152;6183;413;73616;15129;12152;6183;413;73616;71940;7931;2222;410983;413;12152;6183;413;73616;15129;12152;6183;413;73616;71940;7931;2222;410983;413"
"725242"	"1.5.2.1"	"203714;3052;633847;27626;98961;12591;420331;27626;98961;12591;37263;7931;3052;37248;27626;98961;12591;420331;27626;98961;12591;37263;7931;3052;37248"
"725240"	"1.5.2.1"	"685468;3824;221635"
"725241"	"1.5.2.1"	"27626;29628;508688"
"687359"	"1.5.2.4"	"57018;376143;21781;4097;163756;3824;726;2536;69029;892;19172;64746;117427;50707;106170;35639;376143;4097;36065;19685;50707;106170;28281;93465;21781;4097;36065;19685;25838;93465;3824;726;2536;69029;892;19172;502492;3089;21781;4097;163756;3824;726;2536;69029;892;19172;64746;117427;50707;106170;35639;376143;4097;36065;19685;50707;106170;28281;93465;21781;4097;36065;19685;25838;93465;3824;726;2536;69029;892;19172;502492;3089"
"1551983"	"4.2.8.1"	"15662;656096;724;55444;202207;31581;724;55444;473398;5300;5273;724;55444;202207;31581;724;55444;473398;5300;5273"
"2105644"	"1.8.3.5"	"83685;372;269055;238;2487;13030;262815;269055;238;2487;13030;34575;254323;520157;207920;66014;329144;44001;654;269055;238;2487;13030;262815;269055;238;2487;13030;34575;254323;520157;207920;66014;329144;44001;654"
"2105645"	"1.8.3.5"	"305498;269055;238;2487;13030;143172;269055;238;2487;13030;34575;520157;207920;41827;434197;1407;22570;415501;305201;209684;654;269055;238;2487;13030;143172;269055;238;2487;13030;34575;520157;207920;41827;434197;1407;22570;415501;305201;209684;654"
"2105646"	"1.8.3.5"	"591789;269055;238;2487;372;465361;269055;238;2487;36697;8043;53582;32435;428267;1451;145578;113185;284326;74492;109042;13794;8043;654;201631;15880;40031;329144;28536;206631;13528;136407;44968;109042;13794;8043;654;93709;27734;269055;238;2487;372;465361;269055;238;2487;36697;8043;53582;32435;428267;1451;145578;113185;284326;74492;109042;13794;8043;654;201631;15880;40031;329144;28536;206631;13528;136407;44968;109042;13794;8043;654;93709;27734"
"2105647"	"1.8.3.5"	"591779;269055;238;4246;2487;13030;475361;269055;238;4246;2487;13030;2184;4246;133199;5946;119668;23947;460173;39928;35127;9841;148997;61088;334161;238;8043;2487;871;431479;238;8043;2487;2487;13030;35127;16541;280955;2184;135008;144888;18378;8043;42743;94227;269055;238;4246;2487;13030;475361;269055;238;4246;2487;13030;2184;4246;133199;5946;119668;23947;460173;39928;35127;9841;148997;61088;334161;238;8043;2487;871;431479;238;8043;2487;2487;13030;35127;16541;280955;2184;135008;144888;18378;8043;42743;94227"
"727262"	"1.1.1.5"	"638034;10970;236339;322169;218424;236339;610;322169;5300;5273;236339;322169;218424;236339;610;322169;5300;5273"
"713221"	"1.4.2.2"	"142344;635237;6183;12203;3203;9223;12203;6183;3203;26460;162881;43316;161095;31068;324705;25985;6183;12203;3203;9223;12203;6183;3203;26460;162881;43316;161095;31068;324705;25985"
"725268"	"1.11.3.1"	"405;2094;56494;405;55444;5300;5273;405;55444;5300;5273;405;55444;3824;55444;126335;175219;298812;6355;405;431449;6966;1451;66076;41889;2628;405;55444;5300;5273;405;55444;5300;5273;405;55444;3824;55444;126335;175219;298812;6355;405;431449;6966;1451;66076;41889;2628"
"1607629"	"1.1.2.1"	"89556;906;3824;31195;7492;158892;3824;31195;7492;3824;31195;7492;158892;3824;31195;7492"
"569607"	"4.1.5.1"	"625528;560399;10697;16369;10697;185;162152;5300;5273;10697;16369;10697;185;162152;5300;5273"
"751362"	"1.14.2.2"	"10422;663982;431420;177996;143919;2613;6176;117888;177996;66127;2613;6176;177996;143919;2613;6176;117888;177996;66127;2613;6176"
"755157"	"1.4.2.1"	"469135;442086;17742;12203;3203;35494;12203;6183;3203;30825;451;424383;13928;131496;4056;32425;124813;12203;3203;35494;12203;6183;3203;30825;451;424383;13928;131496;4056;32425;124813"
"547586"	"1.8.3.1"	"704913;1020;69739;3572;12591;512455;18059;301733;16541;46925;18059;29628;50688;35374;6016;176562;15034;77691;4968;2628;35639;39223;26570;230205;3824;204457;32435;77192;135008;94854;21098;79662;2184;69739;3572;12591;512455;18059;301733;16541;46925;18059;29628;50688;35374;6016;176562;15034;77691;4968;2628;35639;39223;26570;230205;3824;204457;32435;77192;135008;94854;21098;79662;2184"
"2105426"	"1.1.2.1"	"96205;707307;616320;35127;72069;6449;1982;96205;6183;52115;35127;72069;6449;1982;75877;71800;20176;4677;182;19685;485216;20224;162129;17918;219736;35127;72069;6449;1982;96205;6183;52115;35127;72069;6449;1982;75877;71800;20176;4677;182;19685;485216;20224;162129;17918;219736"
"1706429"	"1.5.2.3"	"41086;659185;798;11595;48984;41086;798;11595;48984;798;11595;48984;41086;798;11595;48984"
"713222"	"1.4.2.2"	"100947;155009;12203;3203;107833;12203;3203;10638;1370;16085;18906;233;45948;148790;12203;3203;107833;12203;3203;10638;1370;16085;18906;233;45948;148790"
"713223"	"1.4.4.3"	"208909;12057;2306;3824;10697;6183;5582;68031;3824;10697;6183;5582;15881;451;2306;12057;117898;140528;251;205228;44104;22542;5582;133368;9334;636390;22542;5582;4773;3824;10697;6183;5582;68031;3824;10697;6183;5582;15881;451;2306;12057;117898;140528;251;205228;44104;22542;5582;133368;9334;636390;22542;5582;4773"
"1774930"	"1.1.2.3"	"3444;70774;6183;3444;6213;65349;3824;6183;3444;6213;60769;726;125182;37578;142;63154;182;174242;156982;70774;70179;182;30825;19685;6183;3444;6213;65349;3824;6183;3444;6213;60769;726;125182;37578;142;63154;182;174242;156982;70774;70179;182;30825;19685"
"728846"	"8.1.2.3"	"229209;2068;645454;3824;15339;23823;487038;3824;15339;23823;2487;18305;2068;26433;3824;15339;23823;487038;3824;15339;23823;2487;18305;2068;26433"
"669908"	"1.4.5.3"	"239661;97714;519648;46479;17713;6977;179881;46479;17713;97714;24357;2484;179881;5300;5273;46479;17713;6977;179881;46479;17713;97714;24357;2484;179881;5300;5273"
"713224"	"1.4.2.2"	"33314;681867;605862;12203;3203;33314;12203;3203;186;79460;200773;46868;1370;16746;6884;240724;7546;502114;103189;7655;12203;3203;33314;12203;3203;186;79460;200773;46868;1370;16746;6884;240724;7546;502114;103189;7655"
"686554"	"1.1.2.1"	"4566;27325;906;30095;113858;1982;255465;118395;7492;30095;117533;1982;30095;113858;1982;255465;118395;7492;30095;117533;1982"
"418912"	"4.2.8.1"	"521727;101380;7931;7154;56494;3824;50688;562;66076;14583;9207;146665;6355;5300;5273;7931;7154;56494;3824;50688;562;66076;14583;9207;146665;6355;5300;5273"
"736040"	"4.2.4.2"	"587589;110149;1741;59303;8902;502391;5300;5273;110149;1741;59303;8902;502391;5300;5273"
"688280"	"4.2.4.6"	"709304;709299;684394;253089;16706;4109;418714;5300;5273;253089;16706;4109;418714;5300;5273"
"740907"	"4.2.3.4"	"15622;5940;109340;109340;2423;49377;9470;5940;8327;14583;9207;5300;5273;109340;2423;49377;9470;5940;8327;14583;9207;5300;5273"
"725183"	"1.4.1.5"	"154935;490668;119787;10697;6183;1070;561;21495;10697;182266;335;561;2222;10697;6183;1070;561;21495;10697;182266;335;561;2222"
"724489"	"1.4.1.4"	"148012;575079;10697;7931;561;3741;10697;7931;561;10697;410564;28531;180378;346;451;325920;15881;451;311999;180026;435253;10697;7931;561;3741;10697;7931;561;10697;410564;28531;180378;346;451;325920;15881;451;311999;180026;435253"
"713225"	"1.4.1.6"	"645;553236;12152;6183;335;12397;645;12152;6183;335;12397;2004;8252;19239;1357;5924;4311;19239;826;495391;24504;13002;49090;87243;15881;451;18399;98139;15034;411713;241239;287497;452076;12152;6183;335;12397;645;12152;6183;335;12397;2004;8252;19239;1357;5924;4311;19239;826;495391;24504;13002;49090;87243;15881;451;18399;98139;15034;411713;241239;287497;452076"
"713226"	"1.4.1.4"	"561325;551248;599392;12152;56189;561;12152;56189;561;489584;119408;176922;196315;125348;4161;77;421449;335;36169;561;28531;32169;161454;2654;745;660;475441;1894;7618;12152;56189;561;12152;56189;561;489584;119408;176922;196315;125348;4161;77;421449;335;36169;561;28531;32169;161454;2654;745;660;475441;1894;7618"
"2191024"	"1.9.1.2"	"698034;180985;32327;6176;448850;36697;36;41063;331801;9028;428203;180985;32327;6176;180985;32327;6176;448850;36697;36;41063;331801;9028;428203;180985;32327;6176"
"713227"	"1.4.1.4"	"91584;494638;243395;561;8097;18243;20917;243395;12152;56189;561;15881;451;513150;249605;87923;106013;243395;561;8097;18243;20917;243395;12152;56189;561;15881;451;513150;249605;87923;106013"
"1774549"	"1.9.2.7"	"85058;647555;85058;285;6176;512431;85058;3824;285;6176;79690;78844;37005;85058;285;6176;512431;85058;3824;285;6176;79690;78844;37005"
"1370035"	"8.1.2.4"	"6359;11617;1753;15298;325044;37271;1927;2083;3572;11617;1753;32327;15298;84990;1753;426;6176;11617;1753;15298;325044;37271;1927;2083;3572;11617;1753;32327;15298;84990;1753;426;6176"
"1633595"	"8.1.2.4"	"6359;1753;32327;15298;25487;37271;1927;2083;3572;11617;15147;1753;32327;15298;1753;32327;15298;25487;37271;1927;2083;3572;11617;15147;1753;32327;15298"
"2052397"	"8.1.2.4"	"6359;1753;48832;6176;175880;37271;1927;2083;3572;11617;1753;82767;6176;80692;10224;32327;15298;1753;48832;6176;175880;37271;1927;2083;3572;11617;1753;82767;6176;80692;10224;32327;15298"
"718201"	"4.1.2.11"	"6359;61088;304305;61088;102348;10275;663;5300;5273;61088;304305;61088;102348;10275;663;5300;5273"
"823619"	"8.1.3.3"	"6359;6183;60774;1348;15298;114943;5788;50688;9726;180985;15298;6183;60774;1348;15298;114943;5788;50688;9726;180985;15298"
"1606477"	"1.13.1.2"	"6359;784;116602;22037;15783;45834;3089;2796;30722;303;2206;6790;126358;4097;784;116602;784;116602;22037;15783;45834;3089;2796;30722;303;2206;6790;126358;4097;784;116602"
"1838586"	"1.11.1.1"	"6359;24357;7107;2008;283858;24357;9207;7107;2008;156653;126358;8108;25838;18059;2744;9207;77171;24357;58013;87707;156653;1438;56690;24357;7107;2008;283858;24357;9207;7107;2008;156653;126358;8108;25838;18059;2744;9207;77171;24357;58013;87707;156653;1438;56690"
"824534"	"8.2.5.1"	"6359;2508;68271;86725;218424;2508;68271;86725;5300;5273;2508;68271;86725;218424;2508;68271;86725;5300;5273"
"2100111"	"8.1.4.2"	"6359;534;37248;203058;3007;17713;3007;534;37248;534;37248;203058;3007;17713;3007;534;37248"
"843624"	"4.2.1.1"	"6359;773;79510;5352;2454;15000;42228;5300;5273;773;79510;5352;2454;15000;42228;5300;5273"
"725383"	"1.4.4.2"	"6359;4120;7122;3742;410445;477220;18059;4120;7931;98003;17416;47454;30491;209;13858;7991;1372;20849;98003;8505;109312;4120;7122;3742;410445;477220;18059;4120;7931;98003;17416;47454;30491;209;13858;7991;1372;20849;98003;8505;109312"
"732342"	"1.4.2.3"	"6359;10697;3203;61535;10697;3203;3318;175395;82184;80509;79842;3203;10638;147293;1733;43099;201043;94051;9817;179350;34922;26460;10697;3203;61535;10697;3203;3318;175395;82184;80509;79842;3203;10638;147293;1733;43099;201043;94051;9817;179350;34922;26460"
"540652"	"1.4.9.2"	"15840;353245;574189;254112;37888;85354;974;15840;37888;85354;6183;974;47589;85212;91425;15783;142;974;37888;85354;974;15840;37888;85354;6183;974;47589;85212;91425;15783;142;974"
"645126"	"4.2.8.1"	"6359;3361;9207;136852;5300;5273;3361;9207;136852;5300;5273"
"682914"	"8.2.5.2"	"6359;3824;719;16719;180985;16719;1927;36169;3824;719;16719;180985;218424;3824;719;16719;180985;16719;1927;36169;3824;719;16719;180985;218424"
"527874"	"1.5.2.4"	"6359;7931;2536;6874;226204;127533;290216;16541;4968;5645;2184;7931;2536;6874;226204;127533;290216;16541;4968;5645;2184"
"713305"	"1.4.1.13"	"6359;18059;1070;182;422511;18059;1070;182;18059;1070;182;422511;18059;1070;182"
"1606743"	"1.5.3.7"	"6359;294462;5614;160057;12178;294462;9207;5614;294462;5614;160057;12178;294462;9207;5614"
"1606597"	"1.4.1.4"	"6359;12152;6183;561;101272;17039;26449;12152;6183;561;6924;5924;12152;6183;561;101272;17039;26449;12152;6183;561;6924;5924"
"1606896"	"8.1.4.2"	"6359;37263;974;2245;1670;3972;610;974;37263;974;2245;1670;3972;610;974"
"225560"	"8.1.2.4"	"6359;87131;6720;534;6176;511206;87131;6720;42883;6176;87131;6720;534;6176;511206;87131;6720;42883;6176"
"1606599"	"1.4.2.4"	"6359;80509;6183;2222;6649;2222;80509;6183;2222;6649;2222"
"753444"	"8.2.2.1"	"6359;30404;51844;2245;1670;534;931;51844;6977;30404;51844;2245;1670;534;931;51844;6977"
"205968"	"1.2.1.1"	"6359;2003;640;8414;223867;37271;2003;21039;2083;3572;2003;640;11796;8414;2003;640;8414;223867;37271;2003;21039;2083;3572;2003;640;11796;8414"
"1606676"	"1.4.2.2"	"6359;17838;47987;3203;168283;43566;472;197617;16979;17838;47987;3203;41865;18512;3824;1632;636390;1746;56421;3824;1632;450771;17838;47987;3203;168283;43566;472;197617;16979;17838;47987;3203;41865;18512;3824;1632;636390;1746;56421;3824;1632;450771"
"364616"	"1.2.1.1"	"6359;2003;640;21039;2487;33894;37271;2003;21039;2083;3572;2003;640;11796;124282;2487;2003;640;21039;2487;33894;37271;2003;21039;2083;3572;2003;640;11796;124282;2487"
"1606680"	"1.4.2.6"	"18059;6183;3203;388121;421356;18059;6183;3203;144556;2799;456068;8163;601643;175035;35639;1016;4120;53288;554;480840;2106;561;85350;2813;18059;6183;3203;388121;421356;18059;6183;3203;144556;2799;456068;8163;601643;175035;35639;1016;4120;53288;554;480840;2106;561;85350;2813"
"1867996"	"1.5.1.1"	"6359;11855;7151;144068;2536;534;9732;42247;11855;11855;7151;144068;2536;534;9732;42247;11855"
"760791"	"4.1.5.5"	"6359;18059;185;147;18059;1227;15034;5300;5273;18059;185;147;18059;1227;15034;5300;5273"
"733034"	"4.2.6.3"	"6359;18059;5528;9207;18059;488186;5528;9207;5300;5273;18059;5528;9207;18059;488186;5528;9207;5300;5273"
"1606630"	"1.13.1.2"	"6359;98667;252328;98667;11855;98667;252328;98667;11855"
"889408"	"1.14.1.1"	"6359;2750;314266;8108;6378;3824;2083;16541;107968;18094;176562;12178;2750;314266;1014;26823;14583;9207;8108;2750;314266;8108;6378;3824;2083;16541;107968;18094;176562;12178;2750;314266;1014;26823;14583;9207;8108"
"795759"	"4.2.8.1"	"6359;3361;9207;3824;1986;4100;136852;9207;5300;5273;3361;9207;3824;1986;4100;136852;9207;5300;5273"
"680411"	"8.1.1.3"	"6359;97175;16880;22158;43158;97175;16880;22158;97175;16880;22158;43158;97175;16880;22158"
"713301"	"1.4.2.6"	"6359;18059;3203;437066;453003;18059;3203;508637;72246;2894;22542;1016;10638;181317;218043;23971;426417;376;18059;3203;437066;453003;18059;3203;508637;72246;2894;22542;1016;10638;181317;218043;23971;426417;376"
"765044"	"1.3.3.5"	"6359;773;186;11855;510433;773;186;11855;773;186;11855;510433;773;186;11855"
"861821"	"8.2.5.2"	"6359;35127;534;1348;59837;180985;61088;534;1348;244002;1348;35127;534;1348;59837;180985;61088;534;1348;244002;1348"
"372637"	"1.6.1.2"	"6359;7931;2057;37030;34100;681;4801;21693;37030;492160;12178;26124;44240;14583;9207;8108;7931;2057;37030;34100;681;4801;21693;37030;492160;12178;26124;44240;14583;9207;8108"
"1104222"	"8.1.4.2"	"6359;37263;974;511;294387;152742;37263;3972;931;974;31325;322877;158276;322877;37263;974;511;294387;152742;37263;3972;931;974;31325;322877;158276;322877"
"668452"	"8.1.4.2"	"6359;37263;974;1405;294387;336336;37263;3972;931;974;37263;974;1405;294387;336336;37263;3972;931;974"
"774002"	"8.1.4.2"	"6359;6183;974;9217;974;6183;974;9217;974"
"1606711"	"8.1.1.4"	"6359;2348;32169;512231;6183;2348;32169;26433;316906;17838;7297;987;12654;32327;46073;2536;107618;11855;2348;32169;512231;6183;2348;32169;26433;316906;17838;7297;987;12654;32327;46073;2536;107618;11855"
"714461"	"1.8.3.5"	"6359;175920;238;372;444126;175920;238;13611;2487;175920;238;372;444126;175920;238;13611;2487"
"2105718"	"1.8.3.5"	"279278;40524;405516;7448;2487;412155;269055;238;2487;13030;34575;2775;498874;306842;654;134554;134530;238;36697;25872;415;32435;77192;8895;238;154897;14241;80301;25575;44927;154897;14241;161773;85102;405516;7448;2487;412155;269055;238;2487;13030;34575;2775;498874;306842;654;134554;134530;238;36697;25872;415;32435;77192;8895;238;154897;14241;80301;25575;44927;154897;14241;161773;85102"
"2105631"	"1.8.3.5"	"13611;372;13611;2487;469554;269055;238;13611;2487;2487;13030;36697;13611;32435;112371;34575;69000;247865;18382;201631;18382;49500;286706;74159;654;15372;423673;344607;44968;69000;13154;25638;93884;13611;36485;135494;81734;93884;235347;167653;160281;79538;53582;1254;39928;233888;9841;3268;438261;238;13611;2487;13611;2487;469554;269055;238;13611;2487;2487;13030;36697;13611;32435;112371;34575;69000;247865;18382;201631;18382;49500;286706;74159;654;15372;423673;344607;44968;69000;13154;25638;93884;13611;36485;135494;81734;93884;235347;167653;160281;79538;53582;1254;39928;233888;9841;3268;438261;238;13611;2487"
"2105632"	"1.8.3.5"	"83685;13611;13611;2487;408261;269055;238;2487;13030;39928;94130;16541;9841;18614;450064;36697;13611;32435;411826;253243;106572;93884;13611;36485;135494;106572;159796;13611;174671;44001;13611;2487;408261;269055;238;2487;13030;39928;94130;16541;9841;18614;450064;36697;13611;32435;411826;253243;106572;93884;13611;36485;135494;106572;159796;13611;174671;44001"
